INFO:root:Directory: DirectoryInfo(name='.git', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/')
INFO:root:Directory: DirectoryInfo(name='49', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='4f', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='50', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='55', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='56', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='60', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='66', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='6c', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='6d', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='6e', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='6f', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='70', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='74', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='75', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='76', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='78', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='80', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='84', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='85', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='87', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='8a', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='8b', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='8e', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='8f', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='95', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='99', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='9a', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='9b', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='9d', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='9f', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='a0', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='a3', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='a4', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='a6', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='a9', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='b2', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='b4', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='b5', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='b8', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='ba', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='bc', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='c4', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='c6', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='c9', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='ca', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='cb', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='cd', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='d0', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='d4', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='d5', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='d6', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='d7', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='df', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='e0', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='e2', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='e6', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='e7', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='e8', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='e9', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='ed', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='f4', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='f5', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='fa', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='fc', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='ff', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='info', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:Directory: DirectoryInfo(name='pack', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects')
INFO:root:File: DirectoryInfo(name='1dacde3f75f3eafeb0ded12e5c8b3d4124a0ac', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/03')
INFO:root:File: DirectoryInfo(name='0fbd2326facec4e29f7a1a01d30a03c002330f', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/05')
INFO:root:File: DirectoryInfo(name='9a1442d568ae3e658f2295a40a5c8c9d190600', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/08')
INFO:root:File: DirectoryInfo(name='2163c86d83d2d57dae0a7fe984a49f059ded7e', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/0b')
INFO:root:File: DirectoryInfo(name='b27d05b73c03d73944d2a967459ea7dc46ed3f', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/10')
INFO:root:File: DirectoryInfo(name='671d6890efba49ad0ef2368dacc7125efa13fd', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/12')
INFO:root:File: DirectoryInfo(name='c6db006ef98ee02167eb8db78bb1d110959c99', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/12')
INFO:root:File: DirectoryInfo(name='bd97eb47db9b256932a74704cae52ecee79ae1', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/13')
INFO:root:File: DirectoryInfo(name='c23d72566ab896335461f072d6e1c13f154d5b', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/16')
INFO:root:File: DirectoryInfo(name='187270d1f92da3ebd9f32f9f32ffaa6e94c897', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/18')
INFO:root:File: DirectoryInfo(name='e0b80c3083b5825fe3477605faa93ec2136101', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/18')
INFO:root:File: DirectoryInfo(name='f718d3dd977e367365fe51e9a45ab5c80dc215', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/18')
INFO:root:File: DirectoryInfo(name='80b17977cd379fb323f3d1eccfcb94c7a0ca0c', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/19')
INFO:root:File: DirectoryInfo(name='a4dc6dd00d6151c39a02c60d64078cb947e064', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/1a')
INFO:root:File: DirectoryInfo(name='f75b9c6b37501ddd47199d16f95e4f53716db7', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/1d')
INFO:root:File: DirectoryInfo(name='260f6c9098fa023404728d6df5673452b830dc', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/22')
INFO:root:File: DirectoryInfo(name='82a0e119004900527de2acbdb640ea3902b025', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/24')
INFO:root:File: DirectoryInfo(name='b93828018660b38e21ae8b8e31a966d3e703af', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/24')
INFO:root:File: DirectoryInfo(name='158dd8ac37fa5022dbb04e10b738c4fc89f47f', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/27')
INFO:root:File: DirectoryInfo(name='e906f740da5fb87fe0f90279e475fd6de314d0', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/2a')
INFO:root:File: DirectoryInfo(name='a7030ecb3d44ab6c72068bad34c00b706bb47e', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/30')
INFO:root:File: DirectoryInfo(name='657a3a8adbdf421aa63d56b6e35e5ea741dd88', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/31')
INFO:root:File: DirectoryInfo(name='c01361349f7b5cc2b385520685442d2d47ced2', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/35')
INFO:root:File: DirectoryInfo(name='8f165205ae64ff87b46c4ba0596dcdc853f2d8', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/38')
INFO:root:File: DirectoryInfo(name='c324eab4f6de98f7eb793c252f02988de04a4d', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/3b')
INFO:root:File: DirectoryInfo(name='7d1b04239da7e7d33fbef8f1ff07562f28b80f', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/3d')
INFO:root:File: DirectoryInfo(name='2530f024bc06c72fe7a9ff18ff2035dec60c4c', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/3e')
INFO:root:File: DirectoryInfo(name='b696a6cc0759c93b85c0739ac068df450b1429', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/42')
INFO:root:File: DirectoryInfo(name='bbb44c5bbac9cc4e27fd5a26ece411b5c328a6', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/44')
INFO:root:File: DirectoryInfo(name='588c4aeee105576f36e999a18c4a56b1034b68', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/49')
INFO:root:File: DirectoryInfo(name='d8444227589d50712715903513e10684c5be5b', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/4f')
INFO:root:File: DirectoryInfo(name='8c8d7daccc7c9d6919cfbce355c027c268b9a3', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/50')
INFO:root:File: DirectoryInfo(name='b09b4243aeeacb0eb1adc1aa595f672befcfd1', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/50')
INFO:root:File: DirectoryInfo(name='2a28301643ea41b830ed1258c3b9f4bbe754dd', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/55')
INFO:root:File: DirectoryInfo(name='21cca1ae22b688664ea06cbaabb051eb328824', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/56')
INFO:root:File: DirectoryInfo(name='d8b0ed1a29f577925b365adad237934a3555bb', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/60')
INFO:root:File: DirectoryInfo(name='a602157f754334d07697927d1c6ebb495629d1', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/66')
INFO:root:File: DirectoryInfo(name='25121522b464d9f92ae4173534f334a34e568e', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/6c')
